"SchoolID","SchoolName","CommunityAreax","Address","Action","ProposedVacantSchoolBuilding","Impact","X20121320thDayEnrollment","ReceivingCode","ReceivingCode2","ReceivingCode3","SchoolNameCondense","OfficialShortName","OfficialFullName","PhoneNumber","LastKnownStreetAddress","ZipCode","CommunityAreay","Latitude","Longitude","SchoolType","AccessType","X201112PerformanceLevel","XAsian20122013","XBlack20122013","XHispanic20122013","XMultiRacial20122013","XNativeAmerican20122013","XNotAvailable20122013","XHawaiianPacificIslander20122013","XWhite20122013","X201213Bilinugual","X20112012Bilingual","X20102011Bilingual","X20092010Bilingual","X201213SPED","X20112012SPED","X20102011SPED","X20092010SPED","X201213LowIncome","X20112012LowIncome","X20102011LowIncome","X20092010LowIncome","X19992000Enrollment","X20002001Enrollment","X20012002Enrollment","X20022003Enrollment","X20032004Enrollment","X20042005Enrollment","X20052006Enrollment","X20062007Enrollment","X20072008Enrollment","X20082009Enrollment","X20092010Enrollment","X20102011Enrollment","X20112012Enrollment","X20122013Enrollment","TotalClassrooms","XofAllottedHomeroomClassrooms","XofAllottedAncillaryClassrooms","IdealCapacityCPSFormula","X201213UtilizationrateCPSFormula","SpaceUseStatusCPSFormula","ApplestoApplesCorrectedTopofRangeMaxAvg30","ApplestoApplesCorrectedMidpointofRange","ApplestoApplesCorrectedBottomofRange","ApplestoApplesSpaceUtilizationIndex","ApplestoApplesUtilizationRate","ApplestoApplesSpaceUseStatus","X20122013ProbationStatus","X20112012ProbationStatus","X20102011ProbationStatus","X20092010ProbationStatus","X20082009ProbationStatus","X20072008ProbationStatus","X20062007ProbationStatus","X20052006ProbationStatus","X20042005ProbationStatus","X20032004ProbationStatus","X20022003ProbationStatus","X20012002ProbationStatus","X20002001ProbationStatus","X19992000ProbationStatus","X19981999ProbationStatus","X19971998ProbationStatus","X19961997ProbationStatus","X19992000MobilityRate","X20002001MobilityRate","X20012002MobilityRate","X20022003MobilityRate","X20032004MobilityRate","X20042005MobilityRate","X20052006MobilityRate","X20062007MobilityRate","X20072008MobilityRate","X20082009MobilityRate","X20092010MobilityRate","X20102011MobilityRate","X20112012MobilityRate","Linktocohortchart","ISATScoresbyCohortMeetsExceedsReading3rdGrade2007","ISATScoresbyCohortMeetsExceedsReading4thGrade2008","ISATScoresbyCohortMeetsExceedsReading5thGrade2009","ISATScoresbyCohortMeetsExceedsReading6thGrade2010","ISATScoresbyCohortMeetsExceedsReading7thGrade2011","ISATScoresbyCohortMeetsExceedsReading8thGrade2012","ISATScoresbyCohortWarningReading3rdGrade2007","ISATScoresbyCohortWarningReading4thGrade2008","ISATScoresbyCohortWarningReading5thGrade2009","ISATScoresbyCohortWarningReading6thGrade2010","ISATScoresbyCohortWarningReading7thGrade2011","ISATScoresbyCohortWarningReading8thGrade2012","ISATScoresbyCohortMeetsExceedsMath3rdGrade2007","ISATScoresbyCohortMeetsExceedsMath4thGrade2008","ISATScoresbyCohortMeetsExceedsMath5thGrade2009","ISATScoresbyCohortMeetsExceedsMath6thGrade2010","ISATScoresbyCohortMeetsExceedsMath7thGrade2011","ISATScoresbyCohortMeetsExceedsMath8thGrade2012","ISATScoresbyCohortWarningMath3rdGrade2007","ISATScoresbyCohortWarningMath4thGrade2008","ISATScoresbyCohortWarningMath5thGrade2009","ISATScoresbyCohortWarningMath6thGrade2010","ISATScoresbyCohortWarningMath7thGrade2011","ISATScoresbyCohortWarningMath8thGrade2012","ISATScoresbyCohortMeetsExceedsScience4thGrade2008","ISATScoresbyCohortMeetsExceedsScience7thGrade2011","ISATScoresbyCohortWarningScience4thGrade2008","ISATScoresbyCohortWarningScience7thGrade2011","X5EssentialsAmbitiousInstruction2011","X5EssentialsAmbitiousInstruction2012","X5EssentialsEffectiveLeaders2011","X5EssentialsEffectiveLeaders2012","X5EssentialsCollaborativeTeachers2011","X5EssentialsCollaborativeTeachers2012","X5EssentialsInvolvedFamilies2011","X5EssentialsInvolvedFamilies2012","X5EssentialsSupportiveEnvironment2011","X5EssentialsSupportiveEnvironment2012","X5EssentialsRatingAmbitiousInstruction2011","X5EssentialsRatingAmbitiousInstruction2012","X5EssentialsRatingEffectiveLeaders2011","X5EssentialsRatingEffectiveLeaders2012","X5EssentialsRatingCollaborativeTeachers2011","X5EssentialsRatingCollaborativeTeachers2012","X5EssentialsRatingInvolvedFamilies2011","X5EssentialsRatingInvolvedFamilies2012","X5EssentialsRatingSupportiveEnvironment2011","X5EssentialsRatingSupportiveEnvironment2012","ClosingStatus","ReceivingStatus","XPerformancePolicyPoints","ISATCompositeMeetsExceeds","ValueAddedMath","ValueAddedReading","ResultCode"
609900,"CURTIS","Roseland","32 E 115th St","receiving school","no","Curtis is the receiving school for Songhai.",474,"0","0","0","CURTIS","Curtis","George W Curtis Elementary School","(773) 535-5050","32 E 115th St",60628,"ROSELAND",41.68544575,-87.62166148,"District, non-alternative","Neighborhood Open Area","Level 2",0,96.4,3,0.4,0,0,0.2,0,0,0,0,0,"8.86%",0,0,0,"93.67%",0,0,0,0,0,0,0,752,680,607,559,525,470,464,455,501,474,0,30,10,900,"53%","UNDERUTILIZED","","","","","","","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","No","No","Yes","No","No","No","No","59.7",34.8,42.6,42,51.7,43.5,50.5,43.2,53.3,37.3,34.9,47,39.8,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252799&level=S","31","49","39","34","46","76",0,0,0,0,0,0,"62","65","59","41","64","64",0,0,0,0,0,0,"49","32",0,0,"58","NDA","NDA","NDA","NDA","NDA","NDA","NDA","43","NDA","neutral","no data available","no data available","no data available","no data available","no data available","no data available","no data available","neutral","no data available",0,1,52.4,64.2,-1.6,0.4,2
609904,"ELLINGTON","Austin","243 N Parkside Ave","receiving school","no","Ellington is a receiving school for Emmet and Key.",337,"0","0","0","ELLINGTON","Ellington","Edward K Ellington Elementary School","(773) 534-6361","243 N Parkside Ave",60644,"AUSTIN",41.885506,-87.76655157,"District, non-alternative","Neighborhood Open Area","Level 1",0,94.7,4.2,0.3,0.3,0,0,0.6,0,0,0,0,"20.18%",0,0,0,"89.61%",0,0,0,736,499,497,467,395,301,598,607,525,470,467,382,375,337,0,26,8,780,"43%","UNDERUTILIZED","","","","","","","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","No","No","No","Yes","No","No","No","No","45.2",36.6,45.3,46.7,40.9,111.4,40.4,47.1,42.9,24.9,35.5,24.7,30.7,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252187&level=S","56","48","51","68","61","85",0,0,0,0,0,0,"66","48","62","73","61","81",0,0,0,0,0,0,"37","57",0,0,"55","99","NDA","67","NDA","65","NDA","67","37","99","neutral","very strong","no data available","strong","no data available","strong","no data available","strong","weak","very strong",0,1,71.4,76.1,1,2.4,2
609924,"FORT DEARBORN","Washington Heights","9025 S. Throop Ave","receiving school","no","Fort Dearborn is a receiving school for M. Jackson.",429,"0","0","0","FORTDEARBORN","Fort Dearborn","Fort Dearborn Elementary School","(773) 535-2680","9025 S Throop St",60620,"WASHINGTON HEIGHTS",41.72966698,-87.65544435,"District, non-alternative","Neighborhood Open Area","Level 3",0.2,98.4,0.2,1.2,0,0,0,0,0,0,0,0,"8.16%",0,0,0,"95.8%",0,0,0,890,954,961,1002,917,858,788,690,673,612,593,517,477,429,0,33,10,990,"43%","UNDERUTILIZED","","","","","","","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","28.6",23.6,24,21.2,20.6,28.1,24.9,20.8,23.7,28.8,22.1,23.2,34.4,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252206&level=S","46","50","59","64","71","80",0,0,0,0,0,0,"51","63","83","79","86","88",0,0,0,0,0,0,"50","67",0,0,"71","NDA","NDA","NDA","NDA","NDA","NDA","NDA","61","NDA","strong","no data available","no data available","no data available","no data available","no data available","no data available","no data available","strong","no data available",0,1,47.6,73.5,0,0.4,2
609943,"GOMPERS","West Pullman","12302 South State Street","receiving school","no","Gompers is the receiving school for Owens.",246,"0","0","0","GOMPERS","Gompers","Samuel Gompers Fine Arts Options ES","(773) 535-5475","12302 S State St",60628,"WEST PULLMAN",41.67058298,-87.62258098,"District, non-alternative","Neighborhood Open Area","Level 3",0,99.6,0.4,0,0,0,0,0,0,0,0,0,"18.7",16.78,15.68,15.71,"94.31",95.1,90.94,99.04,511,542,527,547,482,490,420,400,374,358,312,287,286,246,20.5,15,5.5,450,"0.55","UNDERUTILIZED","450","375","300","-0.34","0.66","UNDERUTILIZED","yes","no","yes","yes","yes","yes","no","yes","yes","no","no","no","no","no","no","no","no","19",14.1,19,26.7,21.3,32.4,19.4,28.1,26.2,26.5,22.3,22.3,21.2,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252222&level=S","","50","43","73","63","80",0,4,1,2,0,0,"","62","51","81","81","83",0,1,0,0,3,0,"35","75",11,12,"52","65","57","57","59","53","39","34","48","54","neutral","strong","neutral","neutral","neutral","neutral","weak","weak","neutral","neutral",0,1,42.9,67.9,-0.9,-0.6,2
609954,"GREGORY","East Garfield Park","3715 W Polk St","receiving school","no","Gregory is the receiving school for Bethune.",330,"0","0","0","GREGORY","Gregory","John Milton Gregory Elementary School","(773) 534-6820","3715 W Polk St",60624,"EAST GARFIELD PARK",41.87071468,-87.71867323,"District, non-alternative","Neighborhood Open Area","Level 1",0,98.2,0.9,0.3,0,0.6,0,0,0,0,0,0,"10.3%",0,0,0,"97.27%",0,0,0,673,606,646,644,586,590,550,428,437,425,373,368,321,330,0,30,10,900,"37%","UNDERUTILIZED","","","","","","","No","No","No","Yes","Yes","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","30.6",28.8,20.9,33.5,31.9,27.5,23.5,42.7,45.4,47.8,34,36.5,28.1,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252230&level=S","33","38","37","71","79","89",0,0,0,0,0,0,"58","52","52","55","81","88",0,0,0,0,0,0,"25","84",0,0,"43","46","66","61","59","58","37","38","39","30","neutral","neutral","strong","strong","neutral","neutral","weak","weak","weak","weak",0,1,81,83.1,-0.1,1.2,2
609969,"HARTE","Hyde Park","1556 E 56th St","receiving school","no","Harte is a receiving school for Canter.",328,"0","0","0","HARTE","Harte","Bret Harte Elementary School","(773) 535-0870","1556 E 56th St",60637,"HYDE PARK",41.7934746,-87.58686328,"District, non-alternative","Neighborhood Open Area","Level 2",1.2,79.3,4.9,1.2,0,10.4,0,3,0,0,0,0,"16.16%",0,0,0,"76.83%",0,0,0,390,441,463,427,415,426,431,404,431,424,368,359,334,328,0,12,4,360,"91%","EFFICIENT","","","","","","","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","18.9",17.2,18.5,11.1,12.9,12.5,13,7.8,10.7,11.6,12.1,12.9,13.4,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252244&level=S","NDA","NDA","NDA","NDA","NDA","NDA",0,0,0,0,0,0,"NDA","NDA","NDA","NDA","NDA","NDA",0,0,0,0,0,0,"NDA","NDA",0,0,"76","43","NDA","26","NDA","6","NDA","27","77","42","strong","neutral","no data available","weak","no data available","very weak","no data available","weak","strong","neutral",0,1,64.3,79.8,1.8,-0.5,2
609971,"HARVARD","Greater Grand Crossing","7525 S Harvard","receiving school","no","Harvard is the receiving school for Yale.",441,"0","0","0","HARVARD","Harvard","John Harvard Elementary School of Excellence","(773) 535-3045","7525 S Harvard",60620,"GREATER GRAND CROSSING",41.75733472,-87.63270008,"District, non-alternative","Neighborhood Open Area","Level 3",0,98.6,0.7,0.2,0,0,0.2,0.2,0,0,0,0,"9.3%",0,0,0,"98.19%",0,0,0,0,0,0,0,629,583,544,520,517,519,463,455,475,441,0,21,6.5,630,"70%","UNDERUTILIZED","","","","","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","No","53.2",40.9,38.5,37.4,31.5,31,48.8,41.8,37,37.7,36.6,35.4,31.9,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252246&level=S","28","25","33","46","63","76",0,0,0,0,0,0,"40","46","41","59","79","72",0,0,0,0,0,0,"25","84",0,0,"61","52","43","28","36","20","23","19","61","53","strong","neutral","neutral","weak","weak","weak","weak","very weak","strong","neutral",0,1,42.9,66.4,0.1,-0.7,2
609985,"HEFFERAN","West Garfield Park","4409 W Wilcox St","receiving school","no","Hefferan is the receiving school for Goldblatt.",251,"0","0","0","HEFFERAN","Hefferan","Helen M Hefferan Elementary School","(773) 534-6192","4409 W Wilcox St",60624,"WEST GARFIELD PARK",41.87863685,-87.73583687,"District, non-alternative","Neighborhood Open Area","Level 1",0.4,97.6,0.8,0,0.8,0.4,0,0,0,0,0,0,"17.13%",0,0,0,"92.83%",0,0,0,556,563,573,558,558,483,471,444,451,418,333,287,259,251,0,21,7.5,630,"40%","UNDERUTILIZED","","","","","","","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","28.3",36.9,31.1,29.3,33.1,27.4,30.5,29.7,32.9,25.1,17.6,21.8,25.4,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252257&level=S","72","62","77","84","89","94",0,0,0,0,0,0,"82","75","79","84","80","88",0,0,0,0,0,0,"51","83",0,0,"63","69","58","67","52","73","39","57","26","61","strong","strong","neutral","strong","neutral","strong","weak","neutral","weak","strong",0,1,73.8,81.1,0.8,1.2,2
610004,"CULLEN","Roseland","10650 S Eberhart Ave","receiving school","no","Cullen is a receiving school for Kohn.",245,"0","0","0","CULLEN","Cullen","Countee Cullen Elementary School","(773) 535-5375","10650 S Eberhart Ave",60628,"ROSELAND",41.70036107,-87.61128176,"District, non-alternative","Neighborhood Open Area","Level 2",0,97.6,1.2,0.8,0,0,0,0.4,0,0,0,0,"13.88%",0,0,0,"96.33%",0,0,0,380,378,451,437,435,411,399,366,366,326,284,238,232,245,0,12,4.5,360,"68%","UNDERUTILIZED","","","","","","","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","27.2",32.2,23.7,26.5,27.3,17.4,17.8,21.8,31.4,23.2,26.8,25.6,18.1,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252637&level=S","77","57","64","84","66","88",0,0,0,0,0,0,"83","67","78","97","69","80",0,0,0,0,0,0,"57","69",0,0,"34","59","NDA","NDA","NDA","NDA","NDA","NDA","26","41","weak","neutral","no data available","no data available","no data available","no data available","no data available","no data available","weak","neutral",0,1,66.7,79.9,1,2.5,2
610005,"HUGHES, C","North Lawndale","4247 W 15th St","receiving school","no","HughesC is the receiving school for Henson.",286,"0","0","0","HUGHESC","Hughes, C.","Charles Evans Hughes Elementary School","(773) 534-1762","4247 W 15th St",60623,"NORTH LAWNDALE",41.86049033,-87.73177486,"District, non-alternative","Neighborhood Open Area","Level 2",0.3,98.3,0.7,0.3,0,0,0.3,0,0,0,0,0,"9.09",10.41,10.86,7.2,"97.55",99.37,92.43,98,565,542,545,532,471,411,409,403,392,386,348,304,317,286,23,17,6,510,"0.56","UNDERUTILIZED","510","425","340","-0.33","0.67","UNDERUTILIZED","yes","yes","yes","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no","31.1",30.6,27,28.4,36.6,40.3,35.9,38.5,39.8,30.5,45.1,35.5,30.4,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252276&level=S","40","41","54","60","54","79",16,0,0,0,0,0,"54","73","67","70","88","72",18,0,0,3,8,3,"58","58",8,12,"72","36","NDA","NDA","NDA","NDA","NDA","NDA","82","44","strong","weak","no data available","no data available","no data available","no data available","no data available","no data available","very strong","neutral",0,1,57.1,71,1,0.5,2
610012,"JENNER","Near North Side","1119 N Cleveland Ave","receiving school","no","Jenner is the receiving school for Manierre.",317,"0","0","0","JENNER","Jenner","Edward Jenner Elementary Academy of the Arts","(773) 534-8440","1119 N Cleveland Ave",60610,"NEAR NORTH SIDE",41.90205805,-87.64101894,"District, non-alternative","Neighborhood Open Area","Level 3",0.3,98.4,1.3,0,0,0,0,0,0,0,0,0,"18.3",20.45,18.62,17.4,"90.85",92.01,97.61,98.8,527,557,577,561,479,596,496,452,423,429,482,376,313,317,31,23,8,690,"0.46","UNDERUTILIZED","690","575","460","-0.45","0.55","UNDERUTILIZED","yes","yes","yes","yes","yes","yes","no","yes","no","no","no","yes","yes","no","no","yes","no","30.2",18.4,15.8,20,21.4,28.7,24.6,15.4,15.4,14.5,14.8,16.9,18.3,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252287&level=S","40","50","43","40","47","64",18,3,0,4,9,0,"53","68","47","53","63","67",25,3,3,2,13,3,"61","47",11,9,"41","52","20","54","26","41","29","42","62","52","neutral","neutral","weak","neutral","weak","neutral","weak","neutral","strong","neutral",0,1,38.1,53.4,0.4,-0.4,2
610024,"CARDENAS","South Lawndale","2345 S Millard Ave","receiving school","no","Cardenas is a receiving school for Paderewski.",657,"0","0","0","CARDENAS","Cardenas","Lazaro Cardenas Elementary School","(773) 534-1465","2345 S Millard Ave",60623,"SOUTH LAWNDALE",41.8485071,-87.71598119,"District, non-alternative","Neighborhood Open Area","Level 1",0,0.8,98.6,0,0,0.3,0,0.3,0,0,0,0,"9.28%",0,0,0,"89.5%",0,0,0,839,561,545,525,522,470,490,409,397,606,612,637,641,657,0,26,8,780,"84%","EFFICIENT","","","","","","","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","Yes","No","Yes","Yes","33.9",26,30.9,31.1,23.8,25.9,19.8,20.6,19.8,12.9,18.2,11.4,17.8,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252783&level=S","NDA","NDA","NDA","NDA","NDA","NDA",0,0,0,0,0,0,"NDA","NDA","NDA","NDA","NDA","NDA",0,0,0,0,0,0,"NDA","NDA",0,0,"NDA","NDA","62","73","58","79","58","74","NDA","NDA","no data available","no data available","strong","strong","neutral","strong","neutral","strong","no data available","no data available",0,1,76.7,76.4,0,0,2
610055,"FARADAY","West Garfield Park","3250 W Monroe St","receiving school","no","Faraday is the receiving school for Garfield Park.",184,"0","0","0","FARADAY","Faraday","Michael Faraday Elementary School","(773) 534-6670","3250 W Monroe St",60624,"EAST GARFIELD PARK",41.87974117,-87.70808199,"District, non-alternative","Neighborhood Open Area","Level 1",0,98.4,0.5,0,0,1.1,0,0,0,0,0,0,"10.87%",0,0,0,"98.91%",0,0,0,615,563,526,552,488,459,457,301,253,247,208,205,191,184,0,13,5,390,"47%","UNDERUTILIZED","","","","","","","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","33.5",34.9,31.6,41.4,50,37.8,42.9,40.6,37.8,47.4,37.3,40.4,33.8,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252195&level=S","39","47","36","89","46","69",0,0,0,0,0,0,"39","44","59","74","77","85",0,0,0,0,0,0,"41","52",0,0,"66","65","NDA","10","NDA","25","NDA","10","65","69","strong","strong","no data available","very weak","no data available","weak","no data available","very weak","strong","strong",0,1,73.8,72.3,-0.5,2.4,2
610070,"MCPHERSON","Lincoln Square","4728 N Wolcott Ave","receiving school","no","McPherson is a receiving school for Trumbull.",704,"0","0","0","MCPHERSON","McPherson","James B McPherson Elementary School","(773) 534-2625","4728 N Wolcott Ave",60640,"LINCOLN SQUARE",41.96784758,-87.67632505,"District, non-alternative","Neighborhood Open Area","Level 2",6.4,4.1,77.8,1.3,1,0.1,0,9.2,0,0,0,0,"19.6%",0,0,0,"83.95%",0,0,0,874,887,866,878,860,786,729,682,681,695,685,682,687,704,0,37,12,1110,"63%","UNDERUTILIZED","","","","","","","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","25.8",26.4,19.2,21.2,14.9,16.1,15.7,18.5,8.5,15.7,16.2,17.6,11.7,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252349&level=S","65","61","70","76","77","85",0,0,0,0,0,0,"78","79","81","82","77","81",0,0,0,0,0,0,"70","81",0,0,"38","54","NDA","35","NDA","42","NDA","53","48","49","weak","neutral","no data available","weak","no data available","neutral","no data available","neutral","neutral","neutral",0,1,57.1,79.4,0.6,-1.4,2
610075,"MONTEFIORE","Near West Side","1310 S Ashland Ave","receiving school","no","Montefiore is the receiving school for Near North and Buckingham.",27,"0","0","0","MONTEFIORE","Montefiore","Moses Montefiore Special Elementary School","(773) 534-7825","1310 S Ashland Ave",60608,"NEAR WEST SIDE",41.86471954,-87.66648084,"District, Special Ed.","Spec Ed/Alt","Level 3",0,74.1,25.9,0,0,0,0,0,7.41,4.76,2.7,5.8,"100",100,100,100,"96.3",100,91.89,98.1,127,102,101,101,72,78,105,101,72,62,52,37,21,27,21,0,0,208,"0.13","UNDERUTILIZED","N/A","N/A","N/A","N/A","N/A","N/A","","","","","","no","no","no","no","no","no","no","no","no","no","no","no","138.6",83.7,111.7,100.6,0,0,0,0,0,0,0,0,0,"https://iirc.niu.edu/School.aspx?schoolid=150162990253116","","","","","","",0,0,0,0,0,0,"","","","","","",0,0,0,0,0,0,"","",0,0,"14","5","NDA","NDA","NDA","NDA","NDA","NDA","42","28","very weak","very weak","no data available","no data available","no data available","no data available","no data available","no data available","neutral","weak",0,1,38.9,26.2,0.7,1.6,2
610086,"MOUNT VERNON","Washington Heights","10540 S Morgan St","receiving school","no","Mount Vernon is the receiving school for Garvey.",305,"0","0","0","MOUNTVERNON","Mount Vernon","Mount Vernon Elementary School","(773) 535-2825","10540 S Morgan St",60643,"WASHINGTON HEIGHTS",41.70196704,-87.64768959,"District, non-alternative","Neighborhood Open Area","Level 2",0,99.7,0,0,0,0,0.3,0,0,0,0,0,"16.07%",0,0,0,"94.75%",0,0,0,501,481,488,389,343,354,365,390,309,314,318,317,290,305,0,23,8,690,"44%","UNDERUTILIZED","","","","","","","No","No","Yes","Yes","Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","22.2",39.4,30.7,29.9,44.6,27.6,48.6,28.8,49.9,37.8,30.5,29.7,38.6,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252362&level=S","16","30","36","58","81","91",0,0,0,0,0,0,"44","50","41","71","71","83",0,0,0,0,0,0,"20","76",0,0,"41","26","14","49","19","41","26","25","39","22","neutral","weak","very weak","neutral","very weak","neutral","weak","weak","weak","weak",0,1,64.3,73.4,0.5,0.4,2
610107,"OTIS","West Town","525 N Armour St","receiving school","no","Otis is the receiving school for Peabody.",471,"0","0","0","OTIS","Otis","James Otis Elementary School","(773) 534-7665","525 N Armour St",60622,"WEST TOWN",41.89179703,-87.66538928,"District, non-alternative","Neighborhood Open Area","Level 2",0.2,18,75.2,1.3,0.6,0,0,4.7,0,0,0,0,"21.02%",0,0,0,"92.14%",0,0,0,707,703,708,699,647,646,588,467,440,439,438,438,489,471,0,26,9,780,"60%","UNDERUTILIZED","","","","","","","No","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","38.5",29,24,24,26.5,33.1,25.7,20.4,23.7,15.3,19.6,14.7,13.8,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252386&level=S","63","45","53","78","71","89",0,0,0,0,0,0,"78","60","80","76","84","96",0,0,0,0,0,0,"55","76",0,0,"58","89","92","89","94","99","90","92","67","85","neutral","very strong","very strong","very strong","very strong","very strong","very strong","very strong","strong","very strong",0,1,69,79.8,1.6,0.5,2
610142,"RAY","Hyde Park","5631 S Kimbark Ave","receiving school","no","Ray is a receiving school for Canter.",676,"0","0","0","RAY","Ray","William H Ray Elementary School","(773) 535-0970","5631 S Kimbark Ave",60637,"HYDE PARK",41.79234967,-87.59471544,"District, non-alternative","Neighborhood Open Area","Level 2",13,48.2,9.3,7.5,0.3,0.6,0,21,0,0,0,0,"12.43%",0,0,0,"44.97%",0,0,0,808,830,881,752,709,686,677,654,673,672,642,640,653,676,0,29,9.5,870,"78%","UNDERUTILIZED","","","","","","","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","11.5",16,9.5,11.3,13.5,11.6,13.5,13.4,14.4,12.1,19.5,14.5,12.3,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252417&level=S","NDA","NDA","NDA","NDA","NDA","NDA",0,0,0,0,0,0,"NDA","NDA","NDA","NDA","NDA","NDA",0,0,0,0,0,0,"NDA","NDA",0,0,"12","NDA","NDA","NDA","NDA","NDA","NDA","NDA","22","NDA","very weak","no data available","no data available","no data available","no data available","no data available","no data available","no data available","weak","no data available",0,1,61.9,82.1,0.3,-0.2,2
610153,"RYDER","Auburn Gresham","8716 S Wallace St","receiving school","no","Ryder is the receiving school for Morgan.",305,"0","0","0","RYDER","Ryder","William H Ryder Math & Science Specialty ES","(773) 535-3843","8716 S Wallace St",60620,"AUBURN GRESHAM",41.73536767,-87.63887904,"District, non-alternative","Neighborhood Open Area","Level 3",0,93.1,0.3,0,0,6.2,0,0.3,0,0,0,0,"23.61",24.17,22.55,20.2,"73.11",89.07,96.73,96.6,599,560,539,518,494,503,456,455,407,369,326,306,302,305,31,23,8,690,"0.44","UNDERUTILIZED","690","575","460","-0.47","0.53","UNDERUTILIZED","yes","yes","yes","yes","yes","no","no","yes","no","no","no","no","no","no","no","no","no","25.2",24.6,33.1,26.7,29.4,29.6,22.3,31.4,31,30.8,31.9,22.3,22.6,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252429&level=S","27","55","52","64","50","69",16,3,9,0,3,0,"46","76","55","53","48","75",20,7,6,0,7,0,"63","48",4,28,"50","NDA","NDA","79","NDA","61","NDA","74","42","NDA","neutral","no data available","no data available","strong","no data available","strong","no data available","strong","neutral","no data available",0,1,35.7,60.8,-0.3,0.5,2
610173,"SHERWOOD","Englewood","245 W 57th St","receiving school","no","Sherwood is the receiving school for Parkman.",312,"0","0","0","SHERWOOD","Sherwood","Jesse Sherwood Elementary School"," (773) 535-0829","245 W 57th St",60621,"ENGLEWOOD",41.7907728,-87.6322812,"District, non-alternative","Neighborhood Open Area","Level 2",0,97.4,1.6,0.6,0,0.3,0,0,0,0,0,0,"11.86%",0,0,0,"90.38%",0,0,0,418,498,530,536,512,457,444,417,406,393,405,379,355,312,0,19,7,570,"55%","UNDERUTILIZED","","","","","","","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","34.8",38.3,36.6,35.2,38.1,42.8,44.1,44,48.4,44.6,40.8,32.6,44.6,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252454&level=S","NDA","NDA","NDA","NDA","NDA","NDA",0,0,0,0,0,0,"NDA","NDA","NDA","NDA","NDA","NDA",0,0,0,0,0,0,"NDA","NDA",0,0,"58","77","NDA","67","NDA","81","NDA","70","47","76","neutral","strong","no data available","strong","no data available","very strong","no data available","strong","neutral","strong",0,1,52.4,68.8,-1.9,0.4,2
