X,Y,SchoolID,SchoolName,CommunityA,Address,Action,ProposedVa,Impact,X20121320t,ReceivingC,Receivin_1,Receivin_2,SchoolNa_1,OfficialSh,OfficialFu,PhoneNumbe,LastKnownS,ZipCode,Communit_1,Latitude,Longitude,SchoolType,AccessType,X201112Per,XAsian2012,XBlack2012,XHispanic2,XMultiRaci,XNativeAme,XNotAvaila,XHawaiianP,XWhite2012,X201213Bil,X20112012B,X20102011B,X20092010B,X201213SPE,X20112012S,X20102011S,X20092010S,X201213Low,X20112012L,X20102011L,X20092010L,X19992000E,X20002001E,X20012002E,X20022003E,X20032004E,X20042005E,X20052006E,X20062007E,X20072008E,X20082009E,X20092010E,X20102011E,X20112012E,X20122013E,TotalClass,XofAllotte,XofAllot_1,IdealCapac,X201213Uti,SpaceUseSt,ApplestoAp,Applesto_1,Applesto_2,Applesto_3,Applesto_4,Applesto_5,X20122013P,X20112012P,X20102011P,X20092010P,X20082009P,X20072008P,X20062007P,X20052006P,X20042005P,X20032004P,X20022003P,X20012002P,X20002001P,X19992000P,X19981999P,X19971998P,X19961997P,X19992000M,X20002001M,X20012002M,X20022003M,X20032004M,X20042005M,X20052006M,X20062007M,X20072008M,X20082009M,X20092010M,X20102011M,X20112012M,Linktocoho,ISATScores,ISATScor_1,ISATScor_2,ISATScor_3,ISATScor_4,ISATScor_5,ISATScor_6,ISATScor_7,ISATScor_8,ISATScor_9,ISATScor10,ISATScor11,ISATScor12,ISATScor13,ISATScor14,ISATScor15,ISATScor16,ISATScor17,ISATScor18,ISATScor19,ISATScor20,ISATScor21,ISATScor22,ISATScor23,ISATScor24,ISATScor25,ISATScor26,ISATScor27,X5Essentia,X5Essent_1,X5Essent_2,X5Essent_3,X5Essent_4,X5Essent_5,X5Essent_6,X5Essent_7,X5Essent_8,X5Essent_9,X5Essent10,X5Essent11,X5Essent12,X5Essent13,X5Essent14,X5Essent15,X5Essent16,X5Essent17,X5Essent18,X5Essent19,ClosingSta,ReceivingS,XPerforman,ISATCompos,ValueAdded,ValueAdd_1,ResultCode,WARD,PRECINCT,FULL_TEXT
-87.69494543,41.89940402,610031,LAFAYETTE,West Town,2714 W Augusta Blvd,closure,yes,Lafayette closes. Receiving school is Chopin.,470,609854,0,0,LAFAYETTE,LaFayette,Jean D Lafayette Elementary School,(773) 534-4326,2714 W Augusta Blvd,60622,WEST TOWN,41.899404019999999,-87.694945430000004,"District, non-alternative",Neighborhood Open Area,Level 3,0.400000000000000,34.000000000000000,61.100000000000001,1.700000000000000,0.400000000000000,0.000000000000000,0.000000000000000,2.300000000000000,23.829999999999998,23.570000000000000,26.359999999999999,19.800000000000001,28.09,28.030000000000001,21.730000000000000,18.609999999999999,87.45,86.840000000000003,96.780000000000001,97.430000000000007,930,851,792,684,746,721,668,655,621,627,505,497,471,470,57.500000000000000,44,13.500000000000000,1320,0.36,UNDERUTILIZED,1320,1100,880,-0.57,0.43,UNDERUTILIZED,yes,yes,yes,yes,yes,no,no,yes,yes,no,no,no,no,no,no,yes,yes,29.100000000000001,30.500000000000000,27.100000000000001,23.199999999999999,26.300000000000001,33.600000000000001,21.699999999999999,22.000000000000000,27.699999999999999,20.899999999999999,29.800000000000001,17.500000000000000,24.100000000000001,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252305&level=S,49,52,38,58,63,70,17,0,2,3,0,0,73,82,61,61,60,70,5,4,2,0,3,3,44,53,9,20,38,19,80,52,72,39,47,32,43,51,weak,very weak,very strong,neutral,strong,weak,neutral,weak,neutral,neutral,1,0,26.199999999999999,59.399999999999999,-1.400000000000000,-0.200000000000000,1,26,36,26036
-87.63986347,41.90825367,610048,MANIERRE,Near North Side,1420 N Hudson Ave,closure,yes,Manierre closes. Receiving school is Jenner.,351,610012,0,0,MANIERRE,Manierre,George Manierre Elementary School,(773) 534-8456,1420 N Hudson Ave,60610,NEAR NORTH SIDE,41.908253670000001,-87.639863469999995,"District, non-alternative",Neighborhood Open Area,Level 3,0.300000000000000,97.400000000000006,1.100000000000000,0.300000000000000,0.000000000000000,0.900000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.440000000000000,0.400000000000000,13.68,16.280000000000001,17.690000000000001,14.400000000000000,98.58,98.730000000000004,98.030000000000001,97.500000000000000,815,670,642,639,634,615,563,500,437,507,513,458,393,351,42.000000000000000,32,10.000000000000000,960,0.37,UNDERUTILIZED,960,800,640,-0.56,0.44,UNDERUTILIZED,yes,yes,yes,yes,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,12.699999999999999,22.199999999999999,15.699999999999999,19.000000000000000,12.100000000000000,14.699999999999999,17.500000000000000,16.300000000000001,22.000000000000000,20.800000000000001,15.400000000000000,19.000000000000000,20.000000000000000,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252326&level=S,35,43,39,61,45,62,20,4,2,2,0,0,63,55,57,72,57,49,14,6,3,2,2,3,33,48,13,21,40,28,NDA,NDA,NDA,NDA,NDA,NDA,49,28,neutral,weak,no data available,no data available,no data available,no data available,no data available,no data available,neutral,weak,1,0,9.500000000000000,54.299999999999997,-1.300000000000000,-1.800000000000000,1,27,47,27047
-87.64007166,41.74124549,610072,MORGAN,Auburn Gresham,8407 S Kerfoot Ave,closure,yes,Morgan closes. Receiving school is Ryder.,236,610153,0,0,MORGAN,Morgan,Garrett A Morgan Elementary School,(773) 535-3366,8407 S Kerfoot Ave,60620,AUBURN GRESHAM,41.741245489999997,-87.640071660000004,"District, non-alternative",Neighborhood Open Area,Level 3,0.000000000000000,97.000000000000000,2.100000000000000,0.000000000000000,0.000000000000000,0.400000000000000,0.400000000000000,0.000000000000000,1.690000000000000,2.950000000000000,2.460000000000000,1.700000000000000,20.34,24.050000000000001,21.719999999999999,23.600000000000001,80.51,90.719999999999999,92.620000000000005,97.299999999999997,587,602,576,524,502,459,400,374,370,299,301,244,237,236,33.500000000000000,25,8.500000000000000,750,0.31,UNDERUTILIZED,750,625,500,-0.62,0.38,UNDERUTILIZED,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,no,no,no,no,no,24.100000000000001,19.199999999999999,27.699999999999999,24.699999999999999,28.600000000000001,29.100000000000001,28.300000000000001,29.600000000000001,32.700000000000003,38.600000000000001,30.399999999999999,23.300000000000001,26.800000000000001,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252047&level=S,23,35,32,47,50,68,26,0,0,0,0,5,44,46,53,40,50,59,18,0,0,0,19,0,42,50,15,19,55,23,46,35,36,28,37,37,58,25,neutral,weak,neutral,weak,weak,weak,weak,weak,neutral,weak,1,0,33.299999999999997,52.000000000000000,-1.100000000000000,-1.600000000000000,1,21,2,21002
-87.66123981,41.89551132,610085,NEAR NORTH,West Town,739 N Ada St,closure,yes,Near North closes. Receiving school is Montefiore.,90,610075,0,0,NEARNORTH,Near North,Near North Elementary School,(773) 534-7845,739 N Ada St,60642,WEST TOWN,41.895511319999997,-87.661239809999998,"District, Special Ed.",Spec Ed/Alt,Level 3,0.000000000000000,67.799999999999997,27.800000000000001,1.100000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.300000000000000,11.109999999999999,10.990000000000000,11.000000000000000,7.870000000000000,100,100.000000000000000,100.000000000000000,100.000000000000000,97.78,95.599999999999994,98.000000000000000,94.379999999999995,97,105,91,94,96,108,111,98,105,106,89,100,91,90,18.000000000000000,0,0.000000000000000,169,0.53,UNDERUTILIZED,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,32.899999999999999,25.699999999999999,35.600000000000001,32.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,https://iirc.niu.edu/School.aspx?schoolId=150162990253157,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,0,0,23,43,NDA,37,NDA,26,NDA,41,27,50,weak,neutral,no data available,weak,no data available,weak,no data available,neutral,weak,neutral,1,0,16.699999999999999,14.500000000000000,0.200000000000000,-0.600000000000000,1,27,7,27007
-87.63297392,41.80169919,610114,PARKMAN,Fuller Park,245 W 51st St,closure,yes,Parkman closes. Receiving school is Sherwood.,231,610173,0,0,PARKMAN,Parkman,Francis Parkman Elementary School,(773) 535-1739,245 W 51st St,60609,FULLER PARK,41.801699190000001,-87.632973919999998,"District, non-alternative",Neighborhood Open Area,Level 3,0.000000000000000,90.000000000000000,8.699999999999999,0.000000000000000,1.300000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.900000000000000,7.590000000000000,6.440000000000000,11.100000000000000,17.75,19.640000000000001,20.789999999999999,16.800000000000001,97.4,98.209999999999994,99.010000000000005,99.599999999999994,374,381,342,341,286,375,319,275,201,156,226,202,224,231,26.000000000000000,19,7.000000000000000,570,0.41,UNDERUTILIZED,570,475,380,-0.51,0.49,UNDERUTILIZED,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,no,no,no,no,no,yes,28.100000000000001,16.899999999999999,28.300000000000001,24.600000000000001,47.600000000000001,40.500000000000000,31.899999999999999,48.500000000000000,82.400000000000006,81.299999999999997,44.799999999999997,38.600000000000001,23.500000000000000,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252393&level=S,41,18,13,39,41,66,37,18,8,6,4,0,56,50,29,42,33,43,22,0,0,6,0,4,23,33,27,27,39,28,20,49,28,50,25,45,45,31,weak,weak,weak,neutral,weak,neutral,weak,neutral,neutral,weak,1,0,45.200000000000003,53.700000000000003,0.000000000000000,-0.200000000000000,1,3,36,03036
-87.66419014,41.89986912,610119,PEABODY,West Town,1444 W Augusta Blvd,closure,yes,Peabody closes. Receiving school is Otis.,266,610107,0,0,PEABODY,Peabody,Elizabeth Peabody Elementary School,(773) 534-4170,1444 W Augusta Blvd,60622,WEST TOWN,41.899869119999998,-87.664190140000002,"District, non-alternative",Neighborhood Open Area,Level 3,0.000000000000000,22.199999999999999,75.599999999999994,0.800000000000000,0.400000000000000,0.400000000000000,0.000000000000000,0.800000000000000,37.969999999999999,33.329999999999998,26.170000000000002,26.000000000000000,14.66,14.580000000000000,14.060000000000000,13.600000000000000,94.74,92.359999999999999,99.609999999999999,99.200000000000003,478,423,459,438,432,411,313,276,258,264,250,256,288,266,25.000000000000000,19,6.000000000000000,570,0.47,UNDERUTILIZED,570,475,380,-0.44,0.56,UNDERUTILIZED,yes,no,no,yes,no,no,no,yes,yes,no,no,no,no,no,no,no,no,22.199999999999999,19.199999999999999,25.000000000000000,23.899999999999999,23.100000000000001,19.399999999999999,18.699999999999999,20.600000000000001,26.600000000000001,19.199999999999999,15.199999999999999,19.500000000000000,20.100000000000001,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252397&level=S,63,61,71,72,73,83,0,0,0,0,0,0,88,74,71,80,77,79,0,0,0,4,0,0,50,85,0,4,61,39,57,NDA,55,NDA,58,NDA,50,39,strong,weak,neutral,no data available,neutral,no data available,neutral,no data available,neutral,weak,1,0,47.600000000000001,69.799999999999997,0.200000000000000,-0.500000000000000,1,2,5,02005
-87.64754034,41.7065956,610128,GARVEY,Washington Heights,10309 S Morgan St,closure,yes,Garvey closes. Receiving school is Mount Vernon.,315,610086,0,0,GARVEY,Garvey,Marcus Moziah Garvey Elementary School,(773) 535-2763,10309 S Morgan St,60643,WASHINGTON HEIGHTS,41.706595600000000,-87.647540340000006,"District, non-alternative",Neighborhood Open Area,Level 3,0.000000000000000,97.099999999999994,1.900000000000000,0.600000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.300000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,7.94,11.300000000000001,9.460000000000001,8.240000000000000,87.62,92.370000000000005,95.989999999999995,97.069999999999993,659,653,624,644,639,611,579,520,496,421,376,349,354,315,27.500000000000000,21,6.500000000000000,630,0.5,UNDERUTILIZED,630,525,420,-0.4,0.6,UNDERUTILIZED,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,28.399999999999999,15.699999999999999,28.300000000000001,17.899999999999999,18.199999999999999,17.399999999999999,18.300000000000001,20.899999999999999,12.900000000000000,15.500000000000000,18.699999999999999,16.199999999999999,26.500000000000000,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252773&level=S,59,68,59,71,73,86,13,4,2,0,2,0,85,86,66,67,76,76,5,0,0,0,7,0,66,85,6,9,48,67,NDA,NDA,NDA,NDA,NDA,NDA,50,64,neutral,strong,no data available,no data available,no data available,no data available,no data available,no data available,neutral,strong,1,0,40.500000000000000,77.299999999999997,0.100000000000000,-0.100000000000000,1,34,12,34012
-87.70299144,41.85570712,610134,POPE,North Lawndale,1852 S Albany Ave,closure,yes,Pope closes. Receiving school is Johnson.,184,610274,0,0,POPE,Pope,Nathaniel Pope Elementary School,(773) 534-1795,1852 S Albany Ave,60623,NORTH LAWNDALE,41.855707119999998,-87.702991440000005,"District, non-alternative",Neighborhood Open Area,Level 3,0.000000000000000,89.700000000000003,9.800000000000001,0.000000000000000,0.500000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4.350000000000000,0.500000000000000,2.310000000000000,0.000000000000000,13.04,11.560000000000000,15.609999999999999,15.300000000000001,88.59,86.930000000000007,97.689999999999998,99.400000000000006,302,297,280,226,212,201,221,175,164,181,176,173,199,184,24.000000000000000,18,6.000000000000000,540,0.34,UNDERUTILIZED,540,450,360,-0.59,0.41,UNDERUTILIZED,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,no,no,yes,yes,yes,yes,26.399999999999999,27.300000000000001,35.600000000000001,42.200000000000003,51.100000000000001,63.500000000000000,44.600000000000001,45.000000000000000,44.000000000000000,38.799999999999997,46.000000000000000,53.600000000000001,47.299999999999997,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252408&level=S,23,58,39,52,45,76,17,0,0,0,5,0,57,74,52,52,59,72,20,9,0,0,14,0,57,41,9,18,83,78,NDA,45,NDA,47,NDA,51,73,72,very strong,strong,no data available,neutral,no data available,neutral,no data available,neutral,strong,strong,1,0,45.200000000000003,65.000000000000000,1.600000000000000,-0.100000000000000,1,24,38,24038
-87.62365383,41.78383382,610150,ROSS,Washington Park,6059 S Wabash Ave,closure,yes,Ross closes. Receiving school is Dulles.,344,610263,0,0,ROSS,Ross,Betsy Ross Elementary School,(773) 535-0650,6059 S Wabash Ave,60637,WASHINGTON PARK,41.783833819999998,-87.623653829999995,"District, non-alternative",Neighborhood Open Area,Level 3,0.000000000000000,99.099999999999994,0.600000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.300000000000000,0.290000000000000,0.290000000000000,0.000000000000000,0.000000000000000,10.47,13.140000000000001,9.250000000000000,9.600000000000000,93.9,93.709999999999994,98.810000000000002,96.000000000000000,581,500,602,555,571,582,604,502,474,411,375,335,350,344,41.000000000000000,31,10.000000000000000,930,0.37,UNDERUTILIZED,930,775,620,-0.56,0.44,UNDERUTILIZED,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,42.799999999999997,36.200000000000003,42.899999999999999,39.500000000000000,53.399999999999999,57.100000000000001,59.799999999999997,41.700000000000003,43.000000000000000,39.000000000000000,52.899999999999999,44.100000000000001,50.000000000000000,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252427&level=S,31,47,46,53,48,74,15,0,6,0,5,0,33,41,20,60,55,81,28,0,0,3,5,0,38,51,12,22,50,52,NDA,60,NDA,53,NDA,35,51,70,neutral,neutral,no data available,strong,no data available,neutral,no data available,weak,neutral,strong,1,0,31.000000000000000,49.899999999999999,-0.500000000000000,0.900000000000000,1,20,23,20023
-87.62505762,41.68086831,610160,SONGHAI,West Pullman,11725 S Perry Ave,closure,yes,Songhai closes. Receiving school is Curtis.,317,609900,0,0,SONGHAI,Songhai,Songhai Elementary Learning Institute,(773) 535-5547,11725 S Perry Ave,60628,WEST PULLMAN,41.680868310000001,-87.625057620000007,"District, non-alternative",Neighborhood Open Area,Level 3,0.000000000000000,95.900000000000006,3.500000000000000,0.300000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.300000000000000,1.890000000000000,1.140000000000000,0.540000000000000,0.490000000000000,8.2,10.800000000000001,11.140000000000001,12.779999999999999,86.12,94.319999999999993,91.299999999999997,98.280000000000001,878,947,888,889,839,801,734,609,513,388,407,368,352,317,32.000000000000000,24,8.000000000000000,720,0.44,UNDERUTILIZED,720,600,480,-0.47,0.53,UNDERUTILIZED,yes,yes,yes,yes,yes,no,yes,yes,yes,no,no,no,no,no,no,no,no,43.600000000000001,38.299999999999997,46.399999999999999,59.399999999999999,53.399999999999999,48.500000000000000,38.500000000000000,51.000000000000000,52.100000000000001,58.399999999999999,47.799999999999997,47.200000000000003,46.000000000000000,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252439&level=S,47,50,41,45,47,49,12,5,3,2,3,3,61,63,54,48,52,71,11,3,0,0,14,0,32,43,24,34,54,55,NDA,45,NDA,41,NDA,27,47,58,neutral,neutral,no data available,neutral,no data available,neutral,no data available,weak,neutral,neutral,1,0,33.299999999999997,60.100000000000001,-0.400000000000000,0.200000000000000,1,34,9,34009
-87.65634499,41.78857298,610161,BONTEMPS,West Englewood,1241 W 58th St,closure,yes,Bontemps closes. Receiving school is Nicholson.,314,609793,0,0,BONTEMPS,Bontemps,Arna Wendell Bontemps Elementary School,(773) 535-9175,1241 W 58th St,60636,WEST ENGLEWOOD,41.788572979999998,-87.656344989999994,"District, non-alternative",Neighborhood Open Area,Level 3,0.000000000000000,99.700000000000003,0.300000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.280000000000000,7.32,6.380000000000000,8.100000000000000,6.960000000000000,99.36,98.260000000000005,99.439999999999998,98.329999999999998,654,636,639,654,660,624,519,447,431,393,359,358,345,314,30.500000000000000,23,7.500000000000000,690,0.46,UNDERUTILIZED,690,575,460,-0.45,0.55,UNDERUTILIZED,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,30.300000000000001,34.500000000000000,42.700000000000003,36.399999999999999,33.700000000000003,36.200000000000003,34.700000000000003,40.000000000000000,43.100000000000001,25.699999999999999,38.200000000000003,28.899999999999999,31.600000000000001,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252771&level=S,58,41,47,62,63,79,14,0,0,0,0,0,58,44,48,68,63,66,14,3,0,0,0,0,31,70,22,17,59,34,NDA,38,NDA,29,NDA,37,48,28,neutral,weak,no data available,weak,no data available,weak,no data available,weak,neutral,weak,1,0,16.699999999999999,54.299999999999997,-0.100000000000000,-1.600000000000000,1,16,14,16014
-87.65605252,41.96434608,610187,STEWART,Uptown,4525 N Kenmore Ave,closure,yes,Stewart closes. Receiving school is Brennemann.,256,610242,0,0,STEWART,Stewart,Graeme Stewart Elementary School,(773) 534-2640,4525 N Kenmore Ave,60640,UPTOWN,41.964346079999999,-87.656052520000003,"District, non-alternative",Neighborhood Open Area,Level 2,5.100000000000000,48.799999999999997,42.600000000000001,0.400000000000000,0.400000000000000,0.000000000000000,0.400000000000000,2.300000000000000,36.719999999999999,35.479999999999997,34.539999999999999,30.250000000000000,17.19,19.350000000000001,14.470000000000001,13.619999999999999,92.58,87.459999999999994,98.030000000000001,98.909999999999997,504,459,400,433,390,393,396,377,360,374,367,304,279,256,28.000000000000000,21,7.000000000000000,630,0.41,UNDERUTILIZED,630,525,420,-0.51,0.49,UNDERUTILIZED,no,yes,yes,yes,no,no,no,yes,yes,no,no,no,no,no,no,no,no,56.899999999999999,46.399999999999999,57.799999999999997,49.700000000000003,59.000000000000000,51.200000000000003,52.100000000000001,64.200000000000003,61.299999999999997,62.000000000000000,56.100000000000001,31.300000000000001,28.100000000000001,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252466&level=S,52,50,50,57,74,69,14,7,0,0,0,0,69,57,57,54,50,79,7,0,0,4,5,0,53,70,20,15,57,83,NDA,57,NDA,41,NDA,38,46,66,neutral,very strong,no data available,neutral,no data available,neutral,no data available,weak,neutral,strong,1,0,64.299999999999997,66.700000000000003,0.000000000000000,0.100000000000000,1,46,20,46020
-87.6697616,41.97621644,610205,TRUMBULL,Edgewater,5200 N Ashland Ave,closure,yes,"Trumbull closes. Receiving schools are Chappell, McPherson and McCutcheon.",389,609852,610070,610269,TRUMBULL,Trumbull,Lyman Trumbull Elementary School,(773) 534-2430,5200 N Ashland Ave,60640,EDGEWATER,41.976216440000002,-87.669761600000001,"District, non-alternative",Neighborhood Open Area,Level 3,12.900000000000000,14.699999999999999,56.799999999999997,1.300000000000000,1.500000000000000,1.500000000000000,0.300000000000000,11.100000000000000,31.620000000000001,24.420000000000002,19.829999999999998,12.800000000000001,29.82,27.910000000000000,25.590000000000000,22.500000000000000,85.35,85.810000000000002,75.689999999999998,87.599999999999994,564,582,560,582,573,533,549,481,469,466,484,469,430,389,32.000000000000000,24,8.000000000000000,720,0.54,UNDERUTILIZED,720,600,480,-0.35,0.65,UNDERUTILIZED,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,28.899999999999999,23.100000000000001,21.500000000000000,28.399999999999999,21.000000000000000,30.800000000000001,24.500000000000000,25.300000000000001,25.699999999999999,18.399999999999999,16.100000000000001,14.000000000000000,13.699999999999999,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252489&level=S,69,67,64,74,69,79,7,6,0,0,0,0,76,81,78,80,74,81,7,3,0,0,7,0,67,79,3,2,25,40,NDA,5,NDA,2,NDA,31,47,46,weak,neutral,no data available,very weak,no data available,very weak,no data available,weak,neutral,neutral,1,0,42.899999999999999,75.000000000000000,0.300000000000000,-0.400000000000000,1,40,31,40031
-87.69300325,41.90672216,610210,VON HUMBOLDT,Humboldt Park,2620 W Hirsch St,closure,no,Von Humboldt closes. Receiving school is De Diego. De Diego operates in both its current building and Duprey/Von Humboldt building.,362,610313,0,0,VONHUMBOLDT,Von Humboldt,Alexander von Humboldt Elementary School,(773) 534-4480,2620 W Hirsch St,60622,WEST TOWN,41.906722160000001,-87.693003250000004,"District, non-alternative",Neighborhood Open Area,Level 2,0.000000000000000,45.000000000000000,49.399999999999999,0.000000000000000,0.600000000000000,4.100000000000000,0.300000000000000,0.600000000000000,11.330000000000000,10.710000000000001,8.890000000000001,7.560000000000000,9.12,10.970000000000001,12.150000000000000,12.100000000000000,97.79,93.109999999999999,90.670000000000002,97.920000000000002,1330,1162,1091,998,933,743,705,608,526,563,529,461,392,362,39.500000000000000,30,9.500000000000000,900,0.4,UNDERUTILIZED,900,750,600,-0.52,0.48,UNDERUTILIZED,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,no,no,no,yes,yes,yes,26.899999999999999,27.000000000000000,31.899999999999999,29.300000000000001,28.000000000000000,29.399999999999999,31.800000000000001,29.899999999999999,35.000000000000000,37.600000000000001,19.600000000000001,21.800000000000001,29.100000000000001,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252495&level=S,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,0,0,44,69,NDA,80,NDA,71,NDA,56,31,72,neutral,strong,no data available,very strong,no data available,strong,no data available,neutral,weak,strong,1,0,50.000000000000000,64.099999999999994,0.300000000000000,0.400000000000000,1,1,24,01024
-87.63570683,41.67666008,610224,WEST PULLMAN,West Pullman,11941 S Parnell Ave,closure,yes,West Pullman closes. Receiving school is Haley.,301,609808,0,0,WESTPULLMAN,West Pullman,West Pullman Elementary School,(773) 535-5500,11941 S Parnell Ave,60628,WEST PULLMAN,41.676660079999998,-87.635706830000004,"District, non-alternative",Neighborhood Open Area,Level 3,0.000000000000000,98.299999999999997,1.000000000000000,0.000000000000000,0.000000000000000,0.700000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.270000000000000,9.97,7.650000000000000,10.510000000000000,11.080000000000000,94.35,94.409999999999997,90.629999999999995,95.680000000000007,585,558,590,629,609,639,542,530,422,424,370,352,340,301,31.000000000000000,23,8.000000000000000,690,0.44,UNDERUTILIZED,690,575,460,-0.48,0.52,UNDERUTILIZED,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,no,no,no,no,no,no,38.700000000000003,53.799999999999997,43.899999999999999,54.200000000000003,51.000000000000000,56.399999999999999,55.600000000000001,51.500000000000000,54.700000000000003,52.399999999999999,51.899999999999999,34.700000000000003,54.500000000000000,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252509&level=S,28,45,38,59,56,88,19,17,0,0,0,0,46,64,45,76,82,92,15,4,3,0,4,0,51,63,13,19,45,66,57,NDA,50,NDA,46,NDA,53,45,neutral,strong,neutral,no data available,neutral,no data available,neutral,no data available,neutral,neutral,1,0,31.000000000000000,57.799999999999997,-0.300000000000000,-1.000000000000000,1,34,16,34016
-87.63209571,41.76644232,610233,YALE,Greater Grand Crossing,7025 S Princeton Ave,closure,yes,Yale closes. Receiving school is Harvard.,186,609971,0,0,YALE,Yale,Elihu Yale Elementary School,(773) 535-3190,7025 S Princeton Ave,60621,GREATER GRAND CROSSING,41.766442320000003,-87.632095710000002,"District, non-alternative",Neighborhood Open Area,Level 3,0.000000000000000,99.500000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.500000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,22.58,16.480000000000000,14.810000000000000,14.100000000000000,93.01,99.450000000000003,99.069999999999993,99.200000000000003,490,487,525,452,432,451,400,299,303,294,248,216,182,186,30.000000000000000,23,7.000000000000000,690,0.27,UNDERUTILIZED,690,575,460,-0.68,0.32,UNDERUTILIZED,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,yes,35.399999999999999,49.600000000000001,42.700000000000003,48.200000000000003,38.700000000000003,41.100000000000001,45.700000000000003,43.399999999999999,58.000000000000000,48.799999999999997,45.799999999999997,43.100000000000001,44.000000000000000,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252522&level=S,36,33,24,57,61,79,38,15,0,0,0,0,48,45,47,71,83,64,33,12,6,0,11,0,27,67,18,11,50,34,NDA,NDA,NDA,NDA,35,NDA,43,25,neutral,weak,no data available,no data available,no data available,no data available,weak,no data available,neutral,weak,1,0,28.600000000000001,53.200000000000003,-0.200000000000000,-0.300000000000000,1,6,12,06012
